1403,multi,1,{"kind":"multi","damage":3880000,"magic":5100000,"crit_chance":0,"crit_val":1,"dodge":5,"renew":20,"defence":2870000,"hp":48850000,"wait":3,"level":1,"rewards":{"gold":0,"exp":0,"items":[[3837,2],[3843,2]]},"shield":14350000}
1509,normal,54,{"wait":3,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,290],[3841,54]]},"magic":248510000,"shield":878900000,"crit_chance":0,"dodge":5,"kind":"normal","damage":346580000,"defence":175780000,"hp":1412650000,"level":54,"renew":20}
1511,normal,55,{"dodge":5,"shield":905850000,"renew":20,"damage":357220000,"magic":256140000,"level":55,"rewards":{"gold":0,"exp":0,"items":[[3839,300],[3841,55]]},"kind":"normal","hp":1455950000,"crit_chance":0,"crit_val":1,"wait":3,"defence":181170000}
1513,normal,56,{"crit_val":1,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,310],[3841,56]]},"level":56,"hp":1500100000,"crit_chance":0,"wait":3,"kind":"normal","damage":368080000,"magic":263930000,"renew":20,"defence":186680000,"shield":933400000}
1515,normal,57,{"damage":379150000,"magic":271860000,"dodge":5,"wait":3,"kind":"normal","rewards":{"gold":0,"exp":0,"items":[[3839,320],[3841,57]]},"shield":961450000,"crit_val":1,"defence":192290000,"renew":20,"hp":1545100000,"crit_chance":0,"level":57}
1517,normal,58,{"level":58,"defence":198010000,"shield":990050000,"crit_chance":0,"wait":3,"rewards":{"items":[[3839,330],[3841,58]],"gold":0,"exp":0},"kind":"normal","damage":390440000,"magic":279960000,"hp":1591050000,"crit_val":1,"renew":20,"dodge":5}
1519,normal,59,{"crit_val":1,"kind":"normal","defence":203850000,"shield":1019250000,"damage":401960000,"magic":288220000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,340],[3841,59]]},"level":59,"hp":1637900000,"crit_chance":0,"renew":20,"wait":3}
1521,normal,60,{"crit_val":1,"dodge":5,"level":60,"defence":209810000,"damage":413710000,"crit_chance":0,"rewards":{"gold":0,"exp":0,"items":[[3839,350],[3841,60]]},"kind":"normal","magic":296650000,"hp":1685700000,"shield":1049050000,"wait":3,"renew":20}
1523,normal,61,{"defence":215880000,"dodge":5,"hp":1734450000,"crit_chance":0,"wait":3,"shield":1079400000,"rewards":{"exp":0,"items":[[3839,360],[3841,61]],"gold":0},"level":61,"renew":20,"magic":305240000,"kind":"normal","damage":425690000,"crit_val":1}
1525,normal,62,{"level":62,"rewards":{"exp":0,"items":[[3839,370],[3841,62]],"gold":0},"crit_val":1,"wait":3,"magic":314000000,"hp":1784200000,"crit_chance":0,"dodge":5,"kind":"normal","renew":20,"shield":1110400000,"damage":437910000,"defence":222080000}
1527,normal,63,{"kind":"normal","renew":20,"magic":322940000,"crit_chance":0,"wait":3,"hp":1834900000,"shield":1142000000,"damage":450380000,"defence":228400000,"crit_val":1,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,380],[3841,63]]},"level":63}
1529,normal,64,{"hp":1886650000,"wait":3,"dodge":5,"shield":1174200000,"crit_chance":0,"crit_val":1,"rewards":{"items":[[3839,390],[3841,64]],"gold":0,"exp":0},"kind":"normal","renew":20,"damage":463100000,"defence":234840000,"level":64,"magic":332060000}
1531,normal,65,{"crit_chance":0,"damage":476070000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,400],[3841,65]]},"magic":341360000,"hp":1939400000,"shield":1207100000,"kind":"normal","level":65,"renew":20,"defence":241420000,"crit_val":1,"wait":3}
1533,normal,66,{"level":66,"renew":20,"damage":489300000,"crit_val":1,"dodge":5,"wait":3,"magic":350850000,"hp":1993250000,"shield":1240600000,"rewards":{"gold":0,"exp":0,"items":[[3839,410],[3841,66]]},"kind":"normal","defence":248120000,"crit_chance":0}
1535,normal,67,{"crit_val":1,"renew":20,"defence":254970000,"crit_chance":0,"shield":1274850000,"wait":3,"rewards":{"items":[[3839,420],[3841,67]],"gold":0,"exp":0},"kind":"normal","damage":502800000,"dodge":5,"level":67,"magic":360530000,"hp":2048150000}
1537,normal,68,{"renew":20,"damage":516560000,"kind":"normal","hp":2104150000,"level":68,"defence":261940000,"shield":1309700000,"crit_chance":0,"crit_val":1,"dodge":5,"magic":370400000,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,430],[3841,68]]}}
1539,normal,69,{"magic":380470000,"crit_chance":0,"renew":20,"level":69,"damage":530600000,"crit_val":1,"wait":3,"kind":"normal","defence":269060000,"hp":2161250000,"shield":1345300000,"dodge":5,"rewards":{"items":[[3839,440],[3841,69]],"gold":0,"exp":0}}
1541,normal,70,{"kind":"normal","level":70,"damage":544920000,"defence":276320000,"shield":1381600000,"crit_chance":0,"crit_val":1,"wait":3,"rewards":{"exp":0,"items":[[3839,450],[3841,70]],"gold":0},"magic":390740000,"renew":20,"hp":2219500000,"dodge":5}
1543,normal,71,{"damage":559530000,"hp":2278950000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,460],[3841,71]]},"level":71,"renew":20,"shield":1418600000,"wait":3,"kind":"normal","magic":401210000,"crit_chance":0,"defence":283720000,"crit_val":1}
1545,normal,72,{"level":72,"damage":574430000,"defence":291280000,"shield":1456400000,"wait":3,"magic":411890000,"kind":"normal","renew":20,"hp":2339550000,"crit_chance":0,"dodge":5,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,470],[3841,72]]}}
1547,normal,73,{"defence":298980000,"shield":1494900000,"crit_val":1,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,480],[3841,73]]},"level":73,"crit_chance":0,"magic":422790000,"renew":20,"damage":589630000,"hp":2401400000,"wait":3,"kind":"normal"}
1549,normal,74,{"crit_chance":0,"dodge":5,"wait":3,"kind":"normal","hp":2464450000,"crit_val":1,"level":74,"magic":433910000,"renew":20,"shield":1534200000,"rewards":{"items":[[3839,490],[3841,74]],"gold":0,"exp":0},"damage":605130000,"defence":306840000}
1551,normal,75,{"kind":"normal","defence":314850000,"level":75,"hp":2528800000,"shield":1574250000,"dodge":5,"renew":20,"damage":620940000,"crit_val":1,"magic":445240000,"crit_chance":0,"wait":3,"rewards":{"items":[[3839,500],[3841,75]],"gold":0,"exp":0}}
1553,normal,76,{"defence":323030000,"magic":456810000,"wait":3,"level":76,"hp":2594450000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,510],[3841,76]]},"kind":"normal","renew":20,"damage":637070000,"shield":1615150000,"crit_chance":0,"crit_val":1}
1555,normal,77,{"renew":20,"defence":331370000,"shield":1656850000,"wait":3,"damage":653520000,"magic":468600000,"crit_val":1,"dodge":5,"kind":"normal","rewards":{"exp":0,"items":[[3839,520],[3841,77]],"gold":0},"level":77,"hp":2661350000,"crit_chance":0}
1557,normal,78,{"defence":339870000,"crit_val":1,"dodge":5,"wait":3,"level":78,"hp":2729650000,"shield":1699350000,"rewards":{"gold":0,"exp":0,"items":[[3839,530],[3841,78]]},"kind":"normal","renew":20,"damage":670300000,"magic":480640000,"crit_chance":0}
1559,normal,79,{"magic":492910000,"crit_val":1,"wait":3,"damage":687410000,"defence":348550000,"rewards":{"items":[[3839,540],[3841,79]],"gold":0,"exp":0},"crit_chance":0,"dodge":5,"renew":20,"hp":2799250000,"shield":1742750000,"kind":"normal","level":79}
1561,normal,80,{"kind":"normal","defence":357400000,"dodge":5,"level":80,"shield":1787000000,"crit_chance":0,"renew":20,"wait":3,"damage":704870000,"magic":505420000,"hp":2870300000,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,550],[3841,80]]}}
1563,normal,81,{"kind":"normal","renew":20,"magic":518190000,"wait":3,"rewards":{"exp":0,"items":[[3839,560],[3841,81]],"gold":0},"hp":2942800000,"crit_chance":0,"dodge":5,"crit_val":1,"level":81,"damage":722670000,"shield":1832100000,"defence":366420000}
1565,normal,82,{"level":82,"hp":3016750000,"wait":3,"magic":531210000,"crit_val":1,"rewards":{"items":[[3839,570],[3841,82]],"gold":0,"exp":0},"damage":740830000,"shield":1878150000,"crit_chance":0,"dodge":5,"kind":"normal","renew":20,"defence":375630000}
1567,normal,83,{"renew":20,"shield":1925100000,"crit_val":1,"wait":3,"level":83,"hp":3092150000,"dodge":5,"kind":"normal","damage":759350000,"defence":385020000,"crit_chance":0,"rewards":{"items":[[3839,580],[3841,83]],"gold":0,"exp":0},"magic":544490000}
1569,normal,84,{"magic":558040000,"crit_chance":0,"dodge":5,"rewards":{"items":[[3839,590],[3841,84]],"gold":0,"exp":0},"damage":778240000,"defence":394600000,"wait":3,"renew":20,"hp":3169050000,"shield":1973000000,"crit_val":1,"kind":"normal","level":84}
1571,normal,85,{"level":85,"hp":3247550000,"shield":2021850000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,600],[3841,85]]},"kind":"normal","wait":3,"crit_chance":0,"crit_val":1,"renew":20,"damage":797510000,"defence":404370000,"magic":571850000}
1573,normal,86,{"level":86,"renew":20,"defence":414340000,"shield":2071700000,"crit_chance":0,"dodge":5,"magic":585950000,"rewards":{"gold":0,"exp":0,"items":[[3839,610],[3841,86]]},"crit_val":1,"kind":"normal","damage":817160000,"hp":3327550000,"wait":3}
1575,normal,87,{"renew":20,"hp":3409200000,"level":87,"damage":837210000,"magic":600320000,"shield":2122500000,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,620],[3841,87]]},"crit_val":1,"dodge":5,"kind":"normal","defence":424500000,"crit_chance":0}
1577,normal,88,{"shield":2174350000,"rewards":{"gold":0,"exp":0,"items":[[3839,630],[3841,88]]},"kind":"normal","level":88,"crit_chance":0,"wait":3,"defence":434870000,"hp":3492450000,"crit_val":1,"dodge":5,"damage":857660000,"magic":614980000,"renew":20}
1579,normal,89,{"defence":445450000,"damage":878520000,"rewards":{"gold":0,"exp":0,"items":[[3839,640],[3841,89]]},"kind":"normal","renew":20,"magic":629940000,"hp":3577400000,"shield":2227250000,"dodge":5,"level":89,"crit_chance":0,"crit_val":1,"wait":3}
1581,normal,90,{"level":90,"dodge":5,"defence":456230000,"wait":3,"renew":20,"damage":899790000,"crit_val":1,"magic":645190000,"shield":2281150000,"crit_chance":0,"rewards":{"items":[[3839,650],[3841,90]],"gold":0,"exp":0},"kind":"normal","hp":3664050000}
1583,normal,91,{"kind":"normal","defence":467240000,"shield":2336200000,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,660],[3841,91]]},"level":91,"renew":20,"dodge":5,"damage":921490000,"magic":660750000,"hp":3752400000,"crit_chance":0,"crit_val":1}
1585,normal,92,{"level":92,"defence":478460000,"hp":3842550000,"wait":3,"kind":"normal","magic":676620000,"shield":2392300000,"rewards":{"gold":0,"exp":0,"items":[[3839,670],[3841,92]]},"renew":20,"damage":943620000,"crit_chance":0,"crit_val":1,"dodge":5}
1587,normal,93,{"crit_val":1,"renew":20,"level":93,"defence":489910000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,680],[3841,93]]},"kind":"normal","magic":692810000,"hp":3934450000,"crit_chance":0,"wait":3,"damage":966200000,"shield":2449550000}
1589,normal,94,{"rewards":{"gold":0,"exp":0,"items":[[3839,690],[3841,94]]},"dodge":5,"wait":3,"defence":501580000,"hp":4028250000,"magic":709330000,"shield":2507900000,"crit_val":1,"kind":"normal","level":94,"crit_chance":0,"renew":20,"damage":989230000}
1591,normal,95,{"rewards":{"gold":0,"exp":0,"items":[[3839,700],[3841,95]]},"kind":"normal","renew":20,"magic":726170000,"crit_val":1,"defence":513490000,"crit_chance":0,"level":95,"damage":1012720000,"dodge":5,"wait":3,"hp":4123900000,"shield":2567450000}
1593,normal,96,{"renew":20,"magic":743350000,"crit_chance":0,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,710],[3841,96]]},"level":96,"hp":4221450000,"kind":"normal","shield":2628200000,"crit_val":1,"defence":525640000,"dodge":5,"damage":1036680000}
1595,normal,97,{"kind":"normal","defence":538030000,"dodge":5,"level":97,"magic":760870000,"shield":2690150000,"crit_chance":0,"renew":20,"crit_val":1,"rewards":{"items":[[3839,720],[3841,97]],"gold":0,"exp":0},"damage":1061110000,"hp":4320950000,"wait":3}
1597,normal,98,{"kind":"normal","hp":4422450000,"crit_val":1,"damage":1086040000,"defence":550670000,"rewards":{"exp":0,"items":[[3839,730],[3841,98]],"gold":0},"level":98,"magic":778740000,"shield":2753350000,"crit_chance":0,"dodge":5,"wait":3,"renew":20}
1599,normal,99,{"renew":20,"level":99,"damage":1111470000,"magic":796970000,"rewards":{"items":[[3839,740],[3841,99]],"gold":0,"exp":0},"kind":"normal","hp":4526000000,"crit_chance":0,"dodge":5,"defence":563560000,"shield":2817800000,"crit_val":1,"wait":3}
1601,normal,100,{"kind":"normal","level":100,"shield":2883550000,"crit_val":1,"wait":3,"hp":4631600000,"crit_chance":0,"renew":20,"damage":1137400000,"magic":815570000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,750],[3841,100]]},"defence":576710000}
151,hard,1,{"wait":3,"rewards":{"exp":0,"items":[[3839,20],[3841,5]],"gold":0},"defence":59480000,"magic":83920000,"crit_chance":0,"kind":"hard","damage":117050000,"dodge":5,"renew":20,"hp":522150000,"crit_val":1,"level":1,"shield":297400000}
152,hard,2,{"damage":118650000,"magic":85000000,"crit_chance":0,"wait":3,"kind":"hard","defence":60340000,"hp":529700000,"crit_val":1,"renew":20,"rewards":{"gold":0,"exp":0,"items":[[3839,34],[3841,5]]},"level":2,"shield":301700000,"dodge":5}
153,hard,3,{"kind":"hard","defence":61250000,"magic":86140000,"hp":537700000,"shield":306250000,"wait":3,"rewards":{"items":[[3839,50],[3841,5]],"gold":0,"exp":0},"renew":20,"damage":120350000,"crit_val":1,"dodge":5,"level":3,"crit_chance":0}
154,hard,4,{"level":4,"damage":122150000,"hp":546200000,"dodge":5,"kind":"hard","crit_chance":0,"shield":311050000,"defence":62210000,"magic":87360000,"crit_val":1,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,65],[3841,5]]},"renew":20}
155,hard,5,{"defence":63230000,"magic":88660000,"crit_val":1,"kind":"hard","hp":555150000,"wait":3,"rewards":{"items":[[3839,81],[3841,5]],"gold":0,"exp":0},"level":5,"renew":20,"shield":316150000,"damage":124060000,"crit_chance":0,"dodge":5}
156,hard,6,{"crit_chance":0,"dodge":5,"wait":3,"hp":564650000,"level":6,"renew":20,"damage":126080000,"magic":90040000,"kind":"hard","defence":64310000,"shield":321550000,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,98],[3841,5]]}}
157,hard,7,{"kind":"hard","renew":20,"dodge":5,"wait":3,"damage":128230000,"hp":574700000,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,114],[3841,5]]},"level":7,"defence":65450000,"magic":91500000,"shield":327250000,"crit_chance":0}
158,hard,8,{"renew":20,"damage":130510000,"defence":66660000,"hp":585300000,"shield":333300000,"kind":"hard","crit_chance":0,"crit_val":1,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,131],[3841,5]]},"magic":93050000,"level":8,"wait":3}
159,hard,9,{"crit_val":1,"kind":"hard","defence":67940000,"crit_chance":0,"wait":3,"rewards":{"exp":0,"items":[[3839,148],[3841,6]],"gold":0},"renew":20,"damage":132920000,"shield":339700000,"hp":596550000,"dodge":5,"level":9,"magic":94710000}
160,hard,10,{"renew":20,"damage":135480000,"crit_chance":0,"kind":"hard","hp":608500000,"shield":346450000,"wait":3,"level":10,"magic":96460000,"crit_val":1,"defence":69290000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,166],[3841,6]]}}
161,hard,11,{"kind":"hard","defence":70730000,"magic":98330000,"hp":621100000,"shield":353650000,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,183],[3841,6]]},"wait":3,"level":11,"renew":20,"damage":138200000,"crit_chance":0,"dodge":5}
162,hard,12,{"crit_val":1,"shield":361250000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,201],[3841,6]]},"damage":141070000,"level":12,"defence":72250000,"wait":3,"kind":"hard","magic":100310000,"hp":634450000,"crit_chance":0,"renew":20}
163,hard,13,{"hp":648600000,"dodge":5,"level":13,"damage":144130000,"rewards":{"gold":0,"exp":0,"items":[[3839,219],[3841,6]]},"crit_chance":0,"wait":3,"crit_val":1,"kind":"hard","magic":102410000,"shield":369250000,"renew":20,"defence":73850000}
164,hard,14,{"level":14,"renew":20,"dodge":5,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,237],[3841,6]]},"defence":75560000,"magic":104640000,"hp":663550000,"shield":377800000,"crit_val":1,"kind":"hard","damage":147360000,"crit_chance":0}
165,hard,15,{"defence":77360000,"crit_val":1,"damage":150790000,"crit_chance":0,"hp":679400000,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,255],[3841,7]]},"level":15,"magic":107010000,"shield":386800000,"dodge":5,"kind":"hard","renew":20}
166,hard,16,{"level":16,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,273],[3841,7]]},"kind":"hard","magic":109530000,"hp":696200000,"dodge":5,"wait":3,"renew":20,"defence":79270000,"crit_chance":0,"damage":154430000,"shield":396350000}
167,hard,17,{"shield":406450000,"kind":"hard","magic":112200000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,291],[3841,7]]},"level":17,"renew":20,"damage":158290000,"defence":81290000,"hp":714000000,"wait":3,"crit_chance":0,"crit_val":1}
168,hard,18,{"renew":20,"wait":3,"damage":162380000,"kind":"hard","hp":732850000,"shield":417200000,"level":18,"defence":83440000,"magic":115030000,"crit_chance":0,"crit_val":1,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,310],[3841,7]]}}
169,hard,19,{"level":19,"damage":166720000,"crit_chance":0,"crit_val":1,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,328],[3841,8]]},"kind":"hard","dodge":5,"magic":118040000,"hp":752800000,"defence":85710000,"shield":428550000,"renew":20}
170,hard,20,{"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,347],[3841,8]]},"kind":"hard","hp":773950000,"shield":440550000,"crit_chance":0,"crit_val":1,"level":20,"defence":88110000,"renew":20,"damage":171310000,"magic":121230000,"wait":3}
171,hard,21,{"shield":453300000,"crit_chance":0,"rewards":{"gold":0,"exp":0,"items":[[3839,365],[3841,8]]},"renew":20,"defence":90660000,"damage":176190000,"magic":124620000,"hp":796350000,"crit_val":1,"dodge":5,"wait":3,"kind":"hard","level":21}
172,hard,22,{"kind":"hard","level":22,"defence":93360000,"shield":466800000,"crit_chance":0,"dodge":5,"renew":20,"damage":181350000,"magic":128210000,"wait":3,"hp":820050000,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,384],[3841,8]]}}
173,hard,23,{"level":23,"hp":845200000,"dodge":5,"renew":20,"damage":186830000,"defence":96220000,"rewards":{"gold":0,"exp":0,"items":[[3839,403],[3841,9]]},"wait":3,"kind":"hard","magic":132020000,"shield":481100000,"crit_chance":0,"crit_val":1}
174,hard,24,{"crit_chance":0,"dodge":5,"level":24,"renew":20,"magic":136070000,"hp":871850000,"wait":3,"kind":"hard","damage":192640000,"defence":99250000,"shield":496250000,"crit_val":1,"rewards":{"exp":0,"items":[[3839,422],[3841,9]],"gold":0}}
175,hard,25,{"renew":20,"crit_val":1,"dodge":5,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,441],[3841,9]]},"defence":102460000,"magic":140350000,"hp":900050000,"shield":512300000,"crit_chance":0,"kind":"hard","level":25,"damage":198790000}
176,hard,26,{"renew":20,"damage":205320000,"defence":105860000,"crit_val":1,"dodge":5,"crit_chance":0,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,460],[3841,10]]},"kind":"hard","level":26,"magic":144900000,"hp":929950000,"shield":529300000}
177,hard,27,{"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,479],[3841,10]]},"kind":"hard","renew":20,"magic":149730000,"level":27,"dodge":5,"hp":961650000,"defence":109470000,"shield":547350000,"crit_chance":0,"crit_val":1,"damage":212240000}
178,hard,28,{"crit_val":1,"wait":3,"defence":113290000,"shield":566450000,"hp":995250000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,499],[3841,11]]},"renew":20,"magic":154840000,"level":28,"crit_chance":0,"kind":"hard","damage":219570000}
179,hard,29,{"damage":227340000,"shield":586700000,"wait":3,"renew":20,"magic":160270000,"crit_chance":0,"level":29,"dodge":5,"rewards":{"items":[[3839,518],[3841,11]],"gold":0,"exp":0},"defence":117340000,"hp":1030850000,"crit_val":1,"kind":"hard"}
180,hard,30,{"kind":"hard","shield":608150000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,537],[3841,11]]},"level":30,"crit_val":1,"wait":3,"hp":1068550000,"crit_chance":0,"renew":20,"damage":235580000,"defence":121630000,"magic":166020000}
181,hard,31,{"magic":172120000,"hp":1108500000,"renew":20,"crit_chance":0,"crit_val":1,"dodge":5,"kind":"hard","shield":630900000,"rewards":{"exp":0,"items":[[3839,557],[3841,12]],"gold":0},"level":31,"damage":244320000,"defence":126180000,"wait":3}
182,hard,32,{"crit_chance":0,"damage":253580000,"defence":131000000,"hp":1150850000,"shield":655000000,"rewards":{"gold":0,"exp":0,"items":[[3839,576],[3841,12]]},"level":32,"magic":178590000,"wait":3,"kind":"hard","renew":20,"crit_val":1,"dodge":5}
183,hard,33,{"shield":680550000,"kind":"hard","defence":136110000,"hp":1195750000,"crit_chance":0,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,596],[3841,13]]},"damage":263400000,"dodge":5,"level":33,"magic":185450000,"wait":3,"renew":20}
184,hard,34,{"kind":"hard","level":34,"damage":273800000,"renew":20,"defence":141520000,"magic":192720000,"wait":3,"hp":1243300000,"shield":707600000,"dodge":5,"crit_chance":0,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,616],[3841,13]]}}
185,hard,35,{"kind":"hard","renew":20,"magic":200430000,"shield":736300000,"crit_chance":0,"hp":1293750000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,635],[3841,14]]},"level":35,"defence":147260000,"crit_val":1,"wait":3,"damage":284830000}
186,hard,36,{"renew":20,"magic":208610000,"level":36,"hp":1347150000,"shield":766700000,"dodge":5,"wait":3,"kind":"hard","crit_chance":0,"defence":153340000,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,655],[3841,14]]},"damage":296530000}
187,hard,37,{"hp":1403800000,"shield":798900000,"dodge":5,"level":37,"damage":308920000,"magic":217280000,"rewards":{"gold":0,"exp":0,"items":[[3839,675],[3841,15]]},"defence":159780000,"crit_val":1,"wait":3,"kind":"hard","renew":20,"crit_chance":0}
188,hard,38,{"dodge":5,"wait":3,"magic":226470000,"hp":1463850000,"crit_val":1,"renew":20,"rewards":{"gold":0,"exp":0,"items":[[3839,695],[3841,15]]},"kind":"hard","shield":833050000,"crit_chance":0,"level":38,"damage":322060000,"defence":166610000}
189,hard,39,{"shield":869250000,"dodge":5,"kind":"hard","defence":173850000,"magic":236210000,"crit_chance":0,"crit_val":1,"damage":335990000,"level":39,"renew":20,"hp":1527450000,"wait":3,"rewards":{"gold":0,"exp":0,"items":[[3839,715],[3841,16]]}}
190,hard,40,{"magic":246540000,"crit_val":1,"kind":"hard","damage":350760000,"defence":181520000,"rewards":{"gold":0,"exp":0,"items":[[3839,758],[3841,16]]},"level":40,"hp":1594900000,"shield":907600000,"crit_chance":0,"dodge":5,"renew":20,"wait":3}
191,hard,41,{"dodge":5,"kind":"hard","magic":257490000,"crit_chance":0,"shield":948300000,"crit_val":1,"wait":3,"level":41,"renew":20,"damage":366410000,"defence":189660000,"hp":1666350000,"rewards":{"exp":0,"items":[[3839,800],[3841,17]],"gold":0}}
192,hard,42,{"hp":1742100000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,850],[3841,18]]},"kind":"hard","level":42,"crit_chance":0,"renew":20,"crit_val":1,"wait":3,"shield":991400000,"damage":383000000,"defence":198280000,"magic":269090000}
193,hard,43,{"crit_chance":0,"level":43,"magic":281400000,"wait":3,"rewards":{"exp":0,"items":[[3839,900],[3841,18]],"gold":0},"shield":1037100000,"crit_val":1,"dodge":5,"renew":20,"damage":400580000,"hp":1822400000,"kind":"hard","defence":207420000}
194,hard,44,{"level":44,"renew":20,"dodge":5,"magic":294450000,"crit_val":1,"wait":3,"hp":1907500000,"shield":1085500000,"crit_chance":0,"kind":"hard","damage":419220000,"defence":217100000,"rewards":{"gold":0,"exp":0,"items":[[3839,960],[3841,19]]}}
195,hard,45,{"level":45,"damage":438980000,"shield":1136850000,"crit_chance":0,"crit_val":1,"defence":227370000,"magic":308280000,"hp":1997700000,"dodge":5,"kind":"hard","wait":3,"renew":20,"rewards":{"gold":0,"exp":0,"items":[[3839,1010],[3841,19]]}}
196,hard,46,{"defence":238250000,"magic":322940000,"wait":3,"renew":20,"hp":2093300000,"shield":1191250000,"rewards":{"gold":0,"exp":0,"items":[[3839,1070],[3841,20]]},"damage":459930000,"crit_val":1,"dodge":5,"kind":"hard","level":46,"crit_chance":0}
197,hard,47,{"magic":338480000,"rewards":{"gold":0,"exp":0,"items":[[3839,1140],[3841,21]]},"level":47,"renew":20,"defence":249780000,"shield":1248900000,"wait":3,"hp":2194650000,"crit_val":1,"dodge":5,"kind":"hard","damage":482130000,"crit_chance":0}
198,hard,48,{"shield":1310000000,"crit_chance":0,"rewards":{"gold":0,"exp":0,"items":[[3839,1210],[3841,21]]},"defence":262000000,"crit_val":1,"dodge":5,"magic":354950000,"wait":3,"kind":"hard","level":48,"renew":20,"damage":505670000,"hp":2302100000}
199,hard,49,{"hp":2415950000,"shield":1374800000,"crit_val":1,"kind":"hard","level":49,"renew":20,"damage":530620000,"defence":274960000,"dodge":5,"wait":3,"rewards":{"items":[[3839,1280],[3841,22]],"gold":0,"exp":0},"magic":372420000,"crit_chance":0}
200,hard,50,{"level":50,"magic":390930000,"shield":1443500000,"crit_chance":0,"kind":"hard","renew":20,"damage":557060000,"defence":288700000,"hp":2536650000,"crit_val":1,"dodge":5,"wait":3,"rewards":{"exp":0,"items":[[3839,1360],[3841,23]],"gold":0}}
201,hard,51,{"hp":2664600000,"shield":1516250000,"wait":3,"kind":"hard","magic":410560000,"defence":303250000,"crit_chance":0,"level":51,"damage":585090000,"crit_val":1,"rewards":{"gold":0,"exp":0,"items":[[3839,1440],[3841,23]]},"renew":20,"dodge":5}
202,hard,52,{"renew":20,"damage":614810000,"dodge":5,"rewards":{"gold":0,"exp":0,"items":[[3839,1520],[3841,24]]},"kind":"hard","level":52,"defence":318690000,"hp":2800200000,"shield":1593450000,"crit_chance":0,"crit_val":1,"wait":3,"magic":431360000}
203,hard,53,{"defence":335040000,"level":53,"renew":20,"rewards":{"gold":0,"exp":0,"items":[[3839,1620],[3841,25]]},"kind":"hard","shield":1675200000,"crit_chance":0,"wait":3,"hp":2943900000,"magic":453410000,"crit_val":1,"dodge":5,"damage":646300000}
204,hard,54,{"crit_val":1,"kind":"hard","defence":352380000,"dodge":5,"wait":3,"level":54,"damage":679690000,"magic":476790000,"shield":1761900000,"rewards":{"exp":0,"items":[[3839,1710],[3841,26]],"gold":0},"renew":20,"hp":3096300000,"crit_chance":0}
205,hard,55,{"level":55,"renew":20,"damage":715080000,"defence":370760000,"hp":3257750000,"crit_val":1,"dodge":5,"magic":501570000,"kind":"hard","shield":1853800000,"rewards":{"gold":0,"exp":0,"items":[[3839,1820],[3841,26]]},"crit_chance":0,"wait":3}
